지역구분,년,작목군,작목,구분,값
전국,2024,과수,복숭아,고정자본용역비,106726.0
전국,2024,과수,복숭아,토지자본용역비,253183.0
전국,2024,과수,복숭아,생산비,5979916.0
전국,2024,과수,복숭아,소득,2540889.0
전국,2024,과수,복숭아,소득률,40.7
전국,2024,과수,복숭아,과수원조성비,170740.7317
전국,2024,과수,복숭아,부가가치,3164432.451
전국,2024,과수,복숭아,순수익,-740952.994
전국,2024,과수,복숭아,순수익율,-14.1
전국,2024,과수,복숭아,부가가치율,60.4
전국,2024,과수,복숭아,토지생산성,8470.0
전국,2024,과수,복숭아,총노동시간,156.3
전국,2024,과수,복숭아,노동생산성,16257.0
전국,2024,과수,복숭아,자본생산성,0.94
전국,2024,과수,복숭아,kg당 경영비,2396.0
전국,2024,과수,복숭아,kg당 생산비,5310.0
전국,2024,과수,블루베리,총수입,11639504.0
전국,2024,과수,블루베리,주산물수량,491.0
전국,2024,과수,블루베리,수취가격,23651.0
전국,2024,과수,블루베리,주산물가액,11612024.0
전국,2024,과수,블루베리,부산물가액,27480.0
전국,2024,과수,블루베리,보통(무기질)비료비,132746.0
전국,2024,과수,블루베리,부산물(유기질)비료비,183501.0
전국,2024,과수,블루베리,농약비,105753.0
전국,2024,과수,블루베리,수도광열비,427053.0
전국,2024,과수,블루베리,기타재료비,661523.0
전국,2024,과수,블루베리,소농구비,10352.0
전국,2024,과수,블루베리,대농구상각비,290100.0
전국,2024,과수,블루베리,영농시설상각비,1013696.0
전국,2024,과수,블루베리,수리·유지비,57074.0
전국,2024,과수,블루베리,기타비용,109898.0
전국,2024,과수,블루베리,중간재비,3577343.0
전국,2024,과수,블루베리,농기계·시설임차료,8773.0
전국,2024,과수,블루베리,토지임차료,133656.0
전국,2024,과수,블루베리,위탁영농비,16492.0
전국,2024,과수,블루베리,고용노동시간,105.2
전국,2024,과수,블루베리,고용노동비,1443443.0
전국,2024,과수,블루베리,고용노동단가(남),15585.0
전국,2024,과수,블루베리,고용노동단가(여),13520.0
전국,2024,과수,블루베리,고용노동시간(남),20.2
전국,2024,과수,블루베리,고용노동시간(여),85.0
전국,2024,과수,블루베리,경영비,5179707.0
전국,2024,과수,블루베리,자가노동시간,241.7
전국,2024,과수,블루베리,자가노동비,5620608.0
전국,2024,과수,블루베리,자가노동단가(남),23258.0
전국,2024,과수,블루베리,자가노동단가(여),23258.0
전국,2024,과수,블루베리,자가노동시간(남),153.2
전국,2024,과수,블루베리,자가노동시간(여),88.5
전국,2024,과수,블루베리,유동자본용역비,96898.0
전국,2024,과수,블루베리,고정자본용역비,377130.0
전국,2024,과수,블루베리,토지자본용역비,332257.0
전국,2024,과수,블루베리,생산비,11606599.0
전국,2024,과수,블루베리,소득,6459798.0
전국,2024,과수,블루베리,소득률,50.8
전국,2024,과수,블루베리,과수원조성비,585645.7023
전국,2024,과수,블루베리,부가가치,8062161.422
전국,2024,과수,블루베리,순수익,32905.19
전국,2024,과수,블루베리,순수익율,0.3
전국,2024,과수,블루베리,부가가치율,69.3
전국,2024,과수,블루베리,토지생산성,21533.0
전국,2024,과수,블루베리,총노동시간,346.8
전국,2024,과수,블루베리,노동생산성,18625.0
전국,2024,과수,블루베리,자본생산성,1.25
전국,2024,과수,블루베리,kg당 경영비,10550.0
전국,2024,과수,블루베리,kg당 생산비,23640.0
전국,2024,과수,사과,총수입,8820320.0
전국,2024,과수,사과,주산물수량,1982.0
전국,2024,과수,사과,수취가격,4449.0
전국,2024,과수,사과,주산물가액,8820320.0
전국,2024,과수,사과,부산물가액,-0.0
전국,2024,과수,사과,보통(무기질)비료비,103935.0
전국,2024,과수,사과,부산물(유기질)비료비,90388.0
전국,2024,과수,사과,농약비,638333.0
전국,2024,과수,사과,수도광열비,167427.0
전국,2024,과수,사과,기타재료비,360412.0
전국,2024,과수,사과,소농구비,7400.0
전국,2024,과수,사과,대농구상각비,599903.0
전국,2024,과수,사과,영농시설상각비,296985.0
전국,2024,과수,사과,수리·유지비,69118.0
전국,2024,과수,사과,기타비용,138487.0
전국,2024,과수,사과,중간재비,2889372.0
전국,2024,과수,사과,농기계·시설임차료,10364.0
전국,2024,과수,사과,토지임차료,67438.0
전국,2024,과수,사과,위탁영농비,5065.0
전국,2024,과수,사과,고용노동시간,46.9
전국,2024,과수,사과,고용노동비,733783.0
전국,2024,과수,사과,고용노동단가(남),17116.0
전국,2024,과수,사과,고용노동단가(여),14995.0
전국,2024,과수,사과,고용노동시간(남),16.1
전국,2024,과수,사과,고용노동시간(여),30.7
전국,2024,과수,사과,경영비,3706022.0
전국,2024,과수,사과,자가노동시간,98.3
전국,2024,과수,사과,자가노동비,2286749.0
전국,2024,과수,사과,자가노동단가(남),23258.0
전국,2024,과수,사과,자가노동단가(여),23258.0
전국,2024,과수,사과,자가노동시간(남),68.2
전국,2024,과수,사과,자가노동시간(여),30.1
전국,2024,과수,사과,유동자본용역비,70228.0
전국,2024,과수,사과,고정자본용역비,159676.0
전국,2024,과수,사과,토지자본용역비,332865.0
전국,2024,과수,사과,생산비,6555541.0
전국,2024,과수,사과,소득,5114297.0
전국,2024,과수,사과,소득률,47.6
전국,2024,과수,사과,과수원조성비,416982.0483
전국,2024,과수,사과,부가가치,5930947.802
전국,2024,과수,사과,순수익,2264778.932
전국,2024,과수,사과,순수익율,25.7
전국,2024,과수,사과,부가가치율,67.2
전국,2024,과수,사과,토지생산성,17048.0
전국,2024,과수,사과,총노동시간,145.2
전국,2024,과수,사과,노동생산성,35226.0
전국,2024,과수,사과,자본생산성,1.38
전국,2024,과수,사과,kg당 경영비,1869.0
전국,2024,과수,사과,kg당 생산비,3307.0
전국,2024,과수,오미자,총수입,4588608.0
전국,2024,과수,오미자,주산물수량,395.0
전국,2024,과수,오미자,수취가격,11629.0
전국,2024,과수,오미자,주산물가액,4588608.0
전국,2024,과수,오미자,부산물가액,-0.0
전국,2024,과수,오미자,보통(무기질)비료비,92761.0
전국,2024,과수,오미자,부산물(유기질)비료비,172937.0
전국,2024,과수,오미자,농약비,174659.0
전국,2024,과수,오미자,수도광열비,76466.0
전국,2024,과수,오미자,기타재료비,102737.0
전국,2024,과수,오미자,소농구비,3188.0
전국,2024,과수,오미자,대농구상각비,187713.0
전국,2024,과수,오미자,영농시설상각비,289202.0
전국,2024,과수,오미자,수리·유지비,9362.0
전국,2024,과수,오미자,기타비용,28457.0
전국,2024,과수,오미자,중간재비,1364972.0
전국,2024,과수,오미자,농기계·시설임차료,3840.0
전국,2024,과수,오미자,토지임차료,57061.0
전국,2024,과수,오미자,위탁영농비,9375.0
전국,2024,과수,오미자,고용노동시간,25.7
전국,2024,과수,오미자,고용노동비,376371.0
전국,2024,과수,오미자,고용노동단가(남),16206.0
전국,2024,과수,오미자,고용노동단가(여),14219.0
전국,2024,과수,오미자,고용노동시간(남),5.2
전국,2024,과수,오미자,고용노동시간(여),20.5
전국,2024,과수,오미자,경영비,1811618.0
전국,2024,과수,오미자,자가노동시간,122.6
전국,2024,과수,오미자,자가노동비,2851743.0
전국,2024,과수,오미자,자가노동단가(남),23258.0
전국,2024,과수,오미자,자가노동단가(여),23258.0
전국,2024,과수,오미자,자가노동시간(남),75.3
전국,2024,과수,오미자,자가노동시간(여),47.3
전국,2024,과수,오미자,유동자본용역비,33367.0
전국,2024,과수,오미자,고정자본용역비,83690.0
전국,2024,과수,오미자,토지자본용역비,242047.0
전국,2024,과수,오미자,생산비,5022466.0
전국,2024,과수,오미자,소득,2776989.0
전국,2024,과수,오미자,소득률,48.6
전국,2024,과수,오미자,과수원조성비,227491.4
전국,2024,과수,오미자,부가가치,3223635.943
전국,2024,과수,오미자,순수익,-433857.843
전국,2024,과수,오미자,순수익율,-9.5
전국,2024,과수,오미자,부가가치율,70.3
전국,2024,과수,오미자,토지생산성,9257.0
전국,2024,과수,오미자,총노동시간,148.4
전국,2024,과수,오미자,노동생산성,18719.0
전국,2024,과수,오미자,자본생산성,1.53
전국,2024,과수,오미자,kg당 경영비,4591.0
전국,2024,과수,오미자,kg당 생산비,12728.0
전국,2024,과수,자두,총수입,4332818.0
전국,2024,과수,자두,주산물수량,1080.0
전국,2024,과수,자두,수취가격,4012.0
전국,2024,과수,자두,주산물가액,4332818.0
전국,2024,과수,자두,부산물가액,-0.0
전국,2024,과수,자두,보통(무기질)비료비,117465.0
전국,2024,과수,자두,부산물(유기질)비료비,142473.0
전국,2024,과수,자두,농약비,294466.0
전국,2024,과수,자두,수도광열비,69880.0
전국,2024,과수,자두,기타재료비,229377.0
전국,2024,과수,자두,소농구비,7406.0
전국,2024,과수,자두,대농구상각비,324548.0
전국,2024,과수,자두,영농시설상각비,189453.0
전국,2024,과수,자두,수리·유지비,26950.0
전국,2024,과수,자두,기타비용,62242.0
전국,2024,과수,자두,중간재비,1598288.0
전국,2024,과수,자두,농기계·시설임차료,4471.0
전국,2024,과수,자두,토지임차료,50458.0
전국,2024,과수,자두,위탁영농비,-0.0
전국,2024,과수,자두,고용노동시간,20.8
전국,2024,과수,자두,고용노동비,377197.0
전국,2024,과수,자두,고용노동단가(남),19405.0
전국,2024,과수,자두,고용노동단가(여),16079.0
전국,2024,과수,자두,고용노동시간(남),6.1
전국,2024,과수,자두,고용노동시간(여),14.7
전국,2024,과수,자두,경영비,2030414.0
전국,2024,과수,자두,자가노동시간,107.9
전국,2024,과수,자두,자가노동비,2508687.0
전국,2024,과수,자두,자가노동단가(남),23258.0
전국,2024,과수,자두,자가노동단가(여),23258.0
전국,2024,과수,자두,자가노동시간(남),68.6
전국,2024,과수,자두,자가노동시간(여),39.3
전국,2024,과수,자두,유동자본용역비,37910.0
전국,2024,과수,자두,고정자본용역비,75610.0
전국,2024,과수,자두,토지자본용역비,329127.0
전국,2024,과수,자두,생산비,4981748.0
전국,2024,과수,자두,소득,2302405.0
전국,2024,과수,자두,소득률,44.4
전국,2024,과수,자두,과수원조성비,134027.0323
전국,2024,과수,자두,부가가치,2734530.871
전국,2024,과수,자두,순수익,-648929.08
전국,2024,과수,자두,순수익율,-15.0
전국,2024,과수,자두,부가가치율,63.1
전국,2024,과수,자두,토지생산성,7675.0
전국,2024,과수,자두,총노동시간,128.6
전국,2024,과수,자두,노동생산성,17899.0
전국,2024,과수,자두,자본생산성,1.13
전국,2024,과수,자두,kg당 경영비,1880.0
전국,2024,과수,자두,kg당 생산비,4613.0
전국,2024,과수,참다래(키위),총수입,6469041.0
전국,2024,과수,참다래(키위),주산물수량,1532.0
전국,2024,과수,참다래(키위),수취가격,4149.0
전국,2024,과수,참다래(키위),주산물가액,6355607.0
전국,2024,과수,참다래(키위),부산물가액,113434.0
전국,2024,과수,참다래(키위),보통(무기질)비료비,121968.0
전국,2024,과수,참다래(키위),부산물(유기질)비료비,196981.0
전국,2024,과수,참다래(키위),농약비,114893.0
전국,2024,과수,참다래(키위),수도광열비,155354.0
전국,2024,과수,참다래(키위),기타재료비,457449.0
전국,2024,과수,참다래(키위),소농구비,7978.0
전국,2024,과수,참다래(키위),대농구상각비,346463.0
전국,2024,과수,참다래(키위),영농시설상각비,659845.0
전국,2024,과수,참다래(키위),수리·유지비,34928.0
전국,2024,과수,참다래(키위),기타비용,43519.0
전국,2024,과수,참다래(키위),중간재비,2466585.0
전국,2024,과수,참다래(키위),농기계·시설임차료,7562.0
전국,2024,과수,참다래(키위),토지임차료,56970.0
전국,2024,과수,참다래(키위),위탁영농비,5520.0
전국,2024,과수,참다래(키위),고용노동시간,27.8
전국,2024,과수,참다래(키위),고용노동비,442577.0
전국,2024,과수,참다래(키위),고용노동단가(남),17970.0
전국,2024,과수,참다래(키위),고용노동단가(여),14379.0
전국,2024,과수,참다래(키위),고용노동시간(남),10.2
전국,2024,과수,참다래(키위),고용노동시간(여),17.6
전국,2024,과수,참다래(키위),경영비,2979213.0
전국,2024,과수,참다래(키위),자가노동시간,118.9
전국,2024,과수,참다래(키위),자가노동비,2764318.0
전국,2024,과수,참다래(키위),자가노동단가(남),23258.0
전국,2024,과수,참다래(키위),자가노동단가(여),23258.0
전국,2024,과수,참다래(키위),자가노동시간(남),90.5
전국,2024,과수,참다래(키위),자가노동시간(여),28.3
전국,2024,과수,참다래(키위),유동자본용역비,49323.0
전국,2024,과수,참다래(키위),고정자본용역비,239403.0
전국,2024,과수,참다래(키위),토지자본용역비,278061.0
전국,2024,과수,참다래(키위),생산비,6310317.0
전국,2024,과수,참다래(키위),소득,3489828.0
전국,2024,과수,참다래(키위),소득률,43.1
전국,2024,과수,참다래(키위),과수원조성비,327206.6949
전국,2024,과수,참다래(키위),부가가치,4002456.491
전국,2024,과수,참다래(키위),순수익,158724.169
전국,2024,과수,참다래(키위),순수익율,2.5
전국,2024,과수,참다래(키위),부가가치율,61.9
전국,2024,과수,참다래(키위),토지생산성,11633.0
전국,2024,과수,참다래(키위),총노동시간,146.6
전국,2024,과수,참다래(키위),노동생산성,23803.0
전국,2024,과수,참다래(키위),자본생산성,1.17
전국,2024,과수,참다래(키위),kg당 경영비,1945.0
전국,2024,과수,참다래(키위),kg당 생산비,4119.0
전국,2024,노지채소,노지가을무,총수입,2796080.0
전국,2024,노지채소,노지가을무,주산물수량,4928.0
전국,2024,노지채소,노지가을무,수취가격,557.0
전국,2024,노지채소,노지가을무,주산물가액,2746747.0
전국,2024,노지채소,노지가을무,부산물가액,49333.0
전국,2024,노지채소,노지가을무,종자·종묘비,127286.0
전국,2024,노지채소,노지가을무,보통(무기질)비료비,85443.0
전국,2024,노지채소,노지가을무,부산물(유기질)비료비,93352.0
전국,2024,노지채소,노지가을무,농약비,117543.0
전국,2024,노지채소,노지가을무,수도광열비,56425.0
전국,2024,노지채소,노지가을무,기타재료비,89434.0
전국,2024,노지채소,노지가을무,소농구비,2335.0
전국,2024,노지채소,노지가을무,대농구상각비,169701.0
전국,2024,노지채소,노지가을무,영농시설상각비,45415.0
전국,2024,노지채소,노지가을무,수리·유지비,10795.0
전국,2024,노지채소,노지가을무,기타비용,18171.0
전국,2024,노지채소,노지가을무,중간재비,815902.0
전국,2024,노지채소,노지가을무,농기계·시설임차료,2310.0
전국,2024,노지채소,노지가을무,토지임차료,100515.0
전국,2024,노지채소,노지가을무,위탁영농비,46098.0
전국,2024,노지채소,노지가을무,고용노동시간,17.4
전국,2024,노지채소,노지가을무,고용노동비,299741.0
전국,2024,노지채소,노지가을무,고용노동단가(남),18292.0
전국,2024,노지채소,노지가을무,고용노동단가(여),16062.0
전국,2024,노지채소,노지가을무,고용노동시간(남),7.1
전국,2024,노지채소,노지가을무,고용노동시간(여),10.2
전국,2024,노지채소,노지가을무,경영비,1264566.0
전국,2024,노지채소,노지가을무,자가노동시간,28.0
전국,2024,노지채소,노지가을무,자가노동비,651231.0
전국,2024,노지채소,노지가을무,자가노동단가(남),23258.0
전국,2024,노지채소,노지가을무,자가노동단가(여),23258.0
전국,2024,노지채소,노지가을무,자가노동시간(남),21.2
전국,2024,노지채소,노지가을무,자가노동시간(여),6.8
전국,2024,노지채소,노지가을무,유동자본용역비,8824.0
전국,2024,노지채소,노지가을무,고정자본용역비,31902.0
전국,2024,노지채소,노지가을무,토지자본용역비,97320.0
전국,2024,노지채소,노지가을무,생산비,2053843.0
전국,2024,노지채소,노지가을무,소득,1531514.0
전국,2024,노지채소,노지가을무,소득률,46.8
전국,2024,노지채소,노지가을무,부가가치,1980178.367
전국,2024,노지채소,노지가을무,순수익,742236.684
전국,2024,노지채소,노지가을무,순수익율,26.5
전국,2024,노지채소,노지가을무,부가가치율,70.8
전국,2024,노지채소,노지가을무,토지생산성,5105.0
전국,2024,노지채소,노지가을무,총노동시간,45.4
전국,2024,노지채소,노지가을무,노동생산성,33759.0
전국,2024,노지채소,노지가을무,자본생산성,1.21
전국,2024,노지채소,노지가을무,kg당 경영비,257.0
전국,2024,노지채소,노지가을무,kg당 생산비,417.0
전국,2024,노지채소,노지가을배추,총수입,4136819.0
전국,2024,노지채소,노지가을배추,주산물수량,6155.0
전국,2024,노지채소,노지가을배추,수취가격,672.0
전국,2024,노지채소,노지가을배추,주산물가액,4136819.0
전국,2024,노지채소,노지가을배추,부산물가액,-0.0
전국,2024,노지채소,노지가을배추,종자·종묘비,165769.0
전국,2024,노지채소,노지가을배추,보통(무기질)비료비,142076.0
전국,2024,노지채소,노지가을배추,부산물(유기질)비료비,118307.0
전국,2024,노지채소,노지가을배추,농약비,188766.0
전국,2024,노지채소,노지가을배추,수도광열비,50577.0
전국,2024,노지채소,노지가을배추,기타재료비,132908.0
전국,2024,노지채소,노지가을배추,소농구비,3720.0
전국,2024,노지채소,노지가을배추,대농구상각비,255148.0
전국,2024,노지채소,노지가을배추,영농시설상각비,44643.0
전국,2024,노지채소,노지가을배추,수리·유지비,16091.0
전국,2024,노지채소,노지가을배추,기타비용,8646.0
전국,2024,노지채소,노지가을배추,중간재비,1126650.0
전국,2024,노지채소,노지가을배추,농기계·시설임차료,4485.0
전국,2024,노지채소,노지가을배추,토지임차료,74399.0
전국,2024,노지채소,노지가을배추,위탁영농비,35862.0
전국,2024,노지채소,노지가을배추,고용노동시간,18.5
전국,2024,노지채소,노지가을배추,고용노동비,292358.0
전국,2024,노지채소,노지가을배추,고용노동단가(남),17156.0
전국,2024,노지채소,노지가을배추,고용노동단가(여),14796.0
전국,2024,노지채소,노지가을배추,고용노동시간(남),7.8
전국,2024,노지채소,노지가을배추,고용노동시간(여),10.8
전국,2024,노지채소,노지가을배추,경영비,1533753.0
전국,2024,노지채소,노지가을배추,자가노동시간,54.2
전국,2024,노지채소,노지가을배추,자가노동비,1260852.0
전국,2024,노지채소,노지가을배추,자가노동단가(남),23258.0
전국,2024,노지채소,노지가을배추,자가노동단가(여),23258.0
전국,2024,노지채소,노지가을배추,자가노동시간(남),33.7
전국,2024,노지채소,노지가을배추,자가노동시간(여),20.5
전국,2024,노지채소,노지가을배추,유동자본용역비,10639.0
전국,2024,노지채소,노지가을배추,고정자본용역비,45386.0
전국,2024,노지채소,노지가을배추,토지자본용역비,95757.0
전국,2024,노지채소,노지가을배추,생산비,2946386.0
전국,2024,노지채소,노지가을배추,소득,2603067.0
전국,2024,노지채소,노지가을배추,소득률,54.0
전국,2024,노지채소,노지가을배추,부가가치,3010169.815
전국,2024,노지채소,노지가을배추,순수익,1190433.275
전국,2024,노지채소,노지가을배추,순수익율,28.8
전국,2024,노지채소,노지가을배추,부가가치율,72.8
전국,2024,노지채소,노지가을배추,토지생산성,8677.0
전국,2024,노지채소,노지가을배추,총노동시간,72.8
전국,2024,노지채소,노지가을배추,노동생산성,35781.0
전국,2024,노지채소,노지가을배추,자본생산성,1.7
전국,2024,노지채소,노지가을배추,kg당 경영비,249.0
전국,2024,노지채소,노지가을배추,kg당 생산비,479.0
전국,2024,노지채소,노지고랭지무,총수입,3806962.0
전국,2024,노지채소,노지고랭지무,주산물수량,7490.0
전국,2024,노지채소,노지고랭지무,수취가격,508.0
전국,2024,노지채소,노지고랭지무,주산물가액,3806962.0
전국,2024,노지채소,노지고랭지무,부산물가액,-0.0
전국,2024,노지채소,노지고랭지무,종자·종묘비,132839.0
전국,2024,노지채소,노지고랭지무,보통(무기질)비료비,124367.0
전국,2024,노지채소,노지고랭지무,부산물(유기질)비료비,196084.0
전국,2024,노지채소,노지고랭지무,농약비,205112.0
전국,2024,노지채소,노지고랭지무,수도광열비,28662.0
전국,2024,노지채소,노지고랭지무,기타재료비,194103.0
전국,2024,노지채소,노지고랭지무,소농구비,324.0
전국,2024,노지채소,노지고랭지무,대농구상각비,149037.0
전국,2024,노지채소,노지고랭지무,영농시설상각비,37877.0
전국,2024,노지채소,노지고랭지무,수리·유지비,2614.0
전국,2024,노지채소,노지고랭지무,기타비용,1229.0
전국,2024,노지채소,노지고랭지무,중간재비,1072248.0
전국,2024,노지채소,노지고랭지무,농기계·시설임차료,3376.0
전국,2024,노지채소,노지고랭지무,토지임차료,199501.0
전국,2024,노지채소,노지고랭지무,위탁영농비,129042.0
전국,2024,노지채소,노지고랭지무,고용노동시간,25.2
전국,2024,노지채소,노지고랭지무,고용노동비,428079.0
전국,2024,노지채소,노지고랭지무,고용노동단가(남),18789.0
전국,2024,노지채소,노지고랭지무,고용노동단가(여),15869.0
전국,2024,노지채소,노지고랭지무,고용노동시간(남),10.6
전국,2024,노지채소,노지고랭지무,고용노동시간(여),14.6
전국,2024,노지채소,노지고랭지무,경영비,1832245.0
전국,2024,노지채소,노지고랭지무,자가노동시간,14.1
전국,2024,노지채소,노지고랭지무,자가노동비,327909.0
전국,2024,노지채소,노지고랭지무,자가노동단가(남),23258.0
전국,2024,노지채소,노지고랭지무,자가노동단가(여),23258.0
전국,2024,노지채소,노지고랭지무,자가노동시간(남),9.8
전국,2024,노지채소,노지고랭지무,자가노동시간(여),4.3
전국,2024,노지채소,노지고랭지무,유동자본용역비,16590.0
전국,2024,노지채소,노지고랭지무,고정자본용역비,28354.0
전국,2024,노지채소,노지고랭지무,토지자본용역비,421790.0
전국,2024,노지채소,노지고랭지무,생산비,2626887.0
전국,2024,노지채소,노지고랭지무,소득,1974717.0
전국,2024,노지채소,노지고랭지무,소득률,51.4
전국,2024,노지채소,노지고랭지무,부가가치,2734714.643
전국,2024,노지채소,노지고랭지무,순수익,1180074.81
전국,2024,노지채소,노지고랭지무,순수익율,31.0
전국,2024,노지채소,노지고랭지무,부가가치율,71.8
전국,2024,노지채소,노지고랭지무,토지생산성,6582.0
전국,2024,노지채소,노지고랭지무,총노동시간,39.3
전국,2024,노지채소,노지고랭지무,노동생산성,50247.0
전국,2024,노지채소,노지고랭지무,자본생산성,1.08
전국,2024,노지채소,노지고랭지무,kg당 경영비,245.0
전국,2024,노지채소,노지고랭지무,kg당 생산비,351.0
전국,2024,노지채소,노지고랭지배추,총수입,2754908.0
전국,2024,노지채소,노지고랭지배추,주산물수량,4865.0
전국,2024,노지채소,노지고랭지배추,수취가격,566.0
전국,2024,노지채소,노지고랭지배추,주산물가액,2754908.0
전국,2024,노지채소,노지고랭지배추,부산물가액,-0.0
전국,2024,노지채소,노지고랭지배추,종자·종묘비,164313.0
전국,2024,노지채소,노지고랭지배추,보통(무기질)비료비,140376.0
전국,2024,노지채소,노지고랭지배추,부산물(유기질)비료비,162284.0
전국,2024,노지채소,노지고랭지배추,농약비,238018.0
전국,2024,노지채소,노지고랭지배추,수도광열비,42901.0
전국,2024,노지채소,노지고랭지배추,기타재료비,76857.0
전국,2024,노지채소,노지고랭지배추,소농구비,2870.0
전국,2024,노지채소,노지고랭지배추,대농구상각비,136436.0
전국,2024,노지채소,노지고랭지배추,영농시설상각비,26337.0
전국,2024,노지채소,노지고랭지배추,수리·유지비,18674.0
전국,2024,노지채소,노지고랭지배추,기타비용,1033.0
전국,2024,노지채소,노지고랭지배추,중간재비,1010099.0
전국,2024,노지채소,노지고랭지배추,농기계·시설임차료,1272.0
전국,2024,노지채소,노지고랭지배추,토지임차료,124575.0
전국,2024,노지채소,노지고랭지배추,위탁영농비,108767.0
전국,2024,노지채소,노지고랭지배추,고용노동시간,17.3
전국,2024,노지채소,노지고랭지배추,고용노동비,296917.0
전국,2024,노지채소,노지고랭지배추,고용노동단가(남),18932.0
전국,2024,노지채소,노지고랭지배추,고용노동단가(여),16252.0
전국,2024,노지채소,노지고랭지배추,고용노동시간(남),5.7
전국,2024,노지채소,노지고랭지배추,고용노동시간(여),11.6
전국,2024,노지채소,노지고랭지배추,경영비,1541629.0
전국,2024,노지채소,노지고랭지배추,자가노동시간,20.0
전국,2024,노지채소,노지고랭지배추,자가노동비,465031.0
전국,2024,노지채소,노지고랭지배추,자가노동단가(남),23258.0
전국,2024,노지채소,노지고랭지배추,자가노동단가(여),23258.0
전국,2024,노지채소,노지고랭지배추,자가노동시간(남),13.9
전국,2024,노지채소,노지고랭지배추,자가노동시간(여),6.1
전국,2024,노지채소,노지고랭지배추,유동자본용역비,13787.0
전국,2024,노지채소,노지고랭지배추,고정자본용역비,24805.0
전국,2024,노지채소,노지고랭지배추,토지자본용역비,183715.0
전국,2024,노지채소,노지고랭지배추,생산비,2228967.0
전국,2024,노지채소,노지고랭지배추,소득,1213278.0
전국,2024,노지채소,노지고랭지배추,소득률,39.2
전국,2024,노지채소,노지고랭지배추,부가가치,1744808.84
전국,2024,노지채소,노지고랭지배추,순수익,525940.38
전국,2024,노지채소,노지고랭지배추,순수익율,19.1
전국,2024,노지채소,노지고랭지배추,부가가치율,63.3
전국,2024,노지채소,노지고랭지배추,토지생산성,4044.0
전국,2024,노지채소,노지고랭지배추,총노동시간,37.3
전국,2024,노지채소,노지고랭지배추,노동생산성,32491.0
전국,2024,노지채소,노지고랭지배추,자본생산성,0.79
전국,2024,노지채소,노지고랭지배추,kg당 경영비,317.0
전국,2024,노지채소,노지고랭지배추,kg당 생산비,458.0
전국,2024,노지채소,노지당근,총수입,6275072.0
전국,2024,노지채소,노지당근,주산물수량,3542.0
전국,2024,노지채소,노지당근,수취가격,1772.0
전국,2024,노지채소,노지당근,주산물가액,6275072.0
전국,2024,노지채소,노지당근,부산물가액,-0.0
전국,2024,노지채소,노지당근,종자·종묘비,305049.0
전국,2024,노지채소,노지당근,보통(무기질)비료비,109439.0
전국,2024,노지채소,노지당근,부산물(유기질)비료비,218401.0
전국,2024,노지채소,노지당근,농약비,148432.0
전국,2024,노지채소,노지당근,수도광열비,56136.0
전국,2024,노지채소,노지당근,기타재료비,191274.0
전국,2024,노지채소,노지당근,소농구비,1055.0
전국,2024,노지채소,노지당근,대농구상각비,271053.0
전국,2024,노지채소,노지당근,영농시설상각비,51789.0
전국,2024,노지채소,노지당근,수리·유지비,39266.0
전국,2024,노지채소,노지당근,기타비용,27733.0
전국,2024,노지채소,노지당근,중간재비,1419628.0
전국,2024,노지채소,노지당근,농기계·시설임차료,742.0
전국,2024,노지채소,노지당근,토지임차료,235376.0
전국,2024,노지채소,노지당근,위탁영농비,89828.0
전국,2024,노지채소,노지당근,고용노동시간,45.7
전국,2024,노지채소,노지당근,고용노동비,716166.0
전국,2024,노지채소,노지당근,고용노동단가(남),19037.0
전국,2024,노지채소,노지당근,고용노동단가(여),14579.0
전국,2024,노지채소,노지당근,고용노동시간(남),11.9
전국,2024,노지채소,노지당근,고용노동시간(여),33.8
전국,2024,노지채소,노지당근,경영비,2461740.0
전국,2024,노지채소,노지당근,자가노동시간,16.0
전국,2024,노지채소,노지당근,자가노동비,372707.0
전국,2024,노지채소,노지당근,자가노동단가(남),23258.0
전국,2024,노지채소,노지당근,자가노동단가(여),23258.0
전국,2024,노지채소,노지당근,자가노동시간(남),11.1
전국,2024,노지채소,노지당근,자가노동시간(여),4.9
전국,2024,노지채소,노지당근,유동자본용역비,28524.0
전국,2024,노지채소,노지당근,고정자본용역비,84312.0
전국,2024,노지채소,노지당근,토지자본용역비,279636.0
전국,2024,노지채소,노지당근,생산비,3226918.0
전국,2024,노지채소,노지당근,소득,3813332.0
전국,2024,노지채소,노지당근,소득률,56.3
전국,2024,노지채소,노지당근,부가가치,4855444.463
전국,2024,노지채소,노지당근,순수익,3048154.536
전국,2024,노지채소,노지당근,순수익율,48.6
전국,2024,노지채소,노지당근,부가가치율,77.4
전국,2024,노지채소,노지당근,토지생산성,12711.0
전국,2024,노지채소,노지당근,총노동시간,61.7
전국,2024,노지채소,노지당근,노동생산성,61773.0
전국,2024,노지채소,노지당근,자본생산성,1.55
전국,2024,노지채소,노지당근,kg당 경영비,695.0
전국,2024,노지채소,노지당근,kg당 생산비,911.0
전국,2024,노지채소,노지대파,총수입,4569980.0
전국,2024,노지채소,노지대파,주산물수량,3821.0
전국,2024,노지채소,노지대파,수취가격,1196.0
전국,2024,노지채소,노지대파,주산물가액,4569980.0
전국,2024,노지채소,노지대파,부산물가액,-0.0
전국,2024,노지채소,노지대파,종자·종묘비,238263.0
